word_length,id,word,rescaling,global_avg_cos_dist,global_avg_norm_edit_dist,local_avg_cos_dist,local_avg_raw_edit_dist
4,5663,yale,abs,0.9651462659732087,0.8471688176828364,0.9703129182157805,3.456260720411664
4,8669,cole,abs,0.9443226013973209,0.8462950600801069,0.9327516450667238,3.4356775300171525
4,9805,kate,abs,0.9302952630079439,0.8456312119863523,0.9168553004195539,3.502572898799314
4,3263,feed,abs,0.976622538959564,0.8792219255303368,0.9747225377845625,3.6020583190394513
4,2043,loop,abs,0.9581895183584113,0.9174017208129358,0.9552617675691251,3.639794168096055
4,10437,bone,abs,0.9562960048909346,0.8382613855511052,0.9547153866725558,3.425385934819897
4,8867,hart,abs,0.9504752124440186,0.8601283192404687,0.945001558409777,3.5162950257289878
4,5006,hell,abs,0.9431389286014019,0.8994971072541166,0.9328921541087477,3.6037735849056602
4,38958,laps,abs,0.9745587328173831,0.8744348019581665,0.9726204458212692,3.5780445969125214
4,9954,pete,abs,0.9339527414233333,0.8520330811452307,0.9180508150044596,3.5591766723842198
4,8647,chan,abs,0.9733076167817445,0.885576323987539,0.9682067533996569,3.6878216123499143
4,15416,bold,abs,0.9704210427448287,0.8926813529149977,0.9686740919910807,3.53516295025729
4,7014,sole,abs,0.9444235106774455,0.8399347277851951,0.948781043332247,3.3962264150943398
4,2056,mars,abs,0.96539134747243,0.8514686248331108,0.9648174354979416,3.523156089193825
4,9108,otto,abs,0.9713305965386294,0.9216815012609405,0.9690667868320754,3.888507718696398
4,6160,else,abs,0.9240660731528038,0.8667690253671562,0.9042591396979418,3.6689536878216122
4,20730,boss,abs,0.9375162913639875,0.8911489393265093,0.9296162771222986,3.5608919382504287
4,5555,tomb,abs,0.9620529582469781,0.9184008307372793,0.9638856962895368,3.6912521440823327
4,4903,feat,abs,0.96445548804162,0.8654769322059042,0.958360850086964,3.5711835334476842
4,8085,sees,abs,0.9174811649046106,0.8505792909063936,0.8970366198648372,3.5574614065180103
4,12915,ties,abs,0.9605861643572273,0.839652870493992,0.960006791251801,3.608919382504288
4,9652,dogs,abs,0.95852744173,0.890935321168966,0.9512726603310462,3.612349914236707
4,1222,punk,abs,0.9722911912272897,0.9149317608663403,0.9677863206399656,3.704974271012007
4,499,emma,abs,0.9404287831528038,0.9333044058744991,0.9298181806368782,3.909090909090909
4,20351,oval,abs,0.967579711163053,0.9016251298026999,0.9671077264396227,3.7478559176672386
4,3810,owen,abs,0.9551972890185981,0.8741566533155317,0.9529300494523155,3.737564322469983
4,8334,drum,abs,0.9550258604261371,0.923345942738466,0.9526398789535164,3.8319039451114922
4,11992,palm,abs,0.9752732607479128,0.8895853730900461,0.9751652706506004,3.5660377358490565
4,38574,kick,abs,0.9618434246719315,0.925925678682688,0.9524603783614066,3.739279588336192
4,32105,cork,abs,0.9758109310841744,0.892851950749147,0.9765804281464836,3.5900514579759863
4,3866,pine,abs,0.9714946033928349,0.8350689808633733,0.9690280535578044,3.4991423670668955
4,9249,shaw,abs,0.9459768766509659,0.9141499777481087,0.9434570877644939,3.7289879931389365
4,17238,wake,abs,0.9695416666568847,0.8629468921524996,0.9651239958070327,3.5265866209262438
4,2778,auto,abs,0.9670638937451091,0.8941774217475152,0.9655604114722127,3.811320754716981
4,4086,rush,abs,0.9597108685328661,0.9106549473371904,0.9550227743317324,3.759862778730703
4,3676,milk,abs,0.9663348888577882,0.9053441625871534,0.9607769318114923,3.648370497427101
4,5557,tone,abs,0.9534212001541433,0.8300237353508382,0.9546892567708405,3.4150943396226414
4,7994,pure,abs,0.9461195558311215,0.8638540275923453,0.9414687531066894,3.6037735849056602
4,4753,dawn,abs,0.9357280976709347,0.8902151016169708,0.9226002251286451,3.620926243567753
4,8366,horn,abs,0.9587276847099688,0.8705859664738168,0.955154216823156,3.5694682675814753
4,9863,meat,abs,0.9680518488730218,0.8620278890372347,0.9604200434586619,3.5917667238421958
4,6046,debt,abs,0.9505360154594704,0.8985454680314493,0.954256347896741,3.7032590051457976
4,10777,root,abs,0.9515247030368224,0.8774714434060229,0.9487082131044596,3.567753001715266
4,9224,ruth,abs,0.9384535103617135,0.904867230381249,0.9322535502871354,3.792452830188679
4,1552,tool,abs,0.9592733689499376,0.8985024477080552,0.9640964027499141,3.5694682675814753
4,633,fled,abs,0.9404578418364797,0.8830485091232755,0.9456088489615779,3.6843910806174955
4,3167,eggs,abs,0.962862355676324,0.9161066607328289,0.9538518651747856,3.8507718696397943
4,4307,tons,abs,0.9632339840938006,0.8534572021955201,0.9625935853581474,3.4957118353344767
4,4954,gift,abs,0.9307284198060437,0.90850541462691,0.9187307674684392,3.727272727272727
4,14381,thin,abs,0.9647038408774142,0.8868283637442514,0.9619629626490565,3.7238421955403087
4,2410,asks,abs,0.920814000993458,0.9017260050437621,0.9002127057842196,3.7873070325900513
4,20307,deck,abs,0.9660480329448285,0.9130870790683875,0.9601476274463121,3.69811320754717
4,3074,dale,abs,0.9577831310100311,0.8359219700341196,0.9474670711463122,3.4065180102915953
4,4630,brad,abs,0.9390064229235513,0.8829261237205163,0.9232349809252144,3.6706689536878216
4,9686,espn,abs,0.9659508937099378,0.9063291796469366,0.9629906694202401,3.840480274442539
4,10813,stem,abs,0.9685952688352647,0.8829602432873461,0.9668468196538593,3.746140651801029
4,11495,arch,abs,0.9717360376695326,0.89524106215695,0.972064315631904,3.792452830188679
4,6816,raid,abs,0.9493922085773832,0.848563269544578,0.9553127909418524,3.5248713550600344
4,6606,neck,abs,0.9495783531829283,0.9121628838451269,0.9421827289078902,3.7289879931389365
4,16249,seal,abs,0.9655084093291588,0.8603345201008753,0.962845167154717,3.5317324185248715
4,8979,kiss,abs,0.9506379817238941,0.8978415665331553,0.9379538923653514,3.6689536878216122
4,10916,bros,abs,0.9546733754815577,0.880557039014983,0.954549560726072,3.680960548885077
4,12834,oral,abs,0.9561934044266978,0.8691677792612372,0.9584178742085763,3.672384219554031
4,16359,beer,abs,0.9653301432023677,0.875246254264946,0.9650677798751287,3.6706689536878216
4,4898,fate,abs,0.9542186429323988,0.8371324729268654,0.9479749164701543,3.4631217838765007
4,896,leon,abs,0.9500195609977882,0.8690713543984572,0.9455077417073756,3.6226415094339623
4,22351,coup,abs,0.960368091369346,0.914739652870494,0.965668414845283,3.6826758147512866
4,9947,penn,abs,0.9783833289440498,0.8815331553182021,0.9775751480137221,3.6054888507718696
4,16412,copa,abs,0.9791304204703427,0.9043502447708055,0.9800785634435676,3.6689536878216122
4,18952,jake,abs,0.9241730436161995,0.8670605251446373,0.9052132980252143,3.543739279588336
4,8290,bars,abs,0.9552548550796885,0.8539549028334075,0.9510785716361922,3.5128644939965694
4,25433,glen,abs,0.9509720154996263,0.8728742026405578,0.9453741355725558,3.7032590051457976
4,10871,wish,abs,0.92709961802757,0.9138562527814865,0.9029168047794168,3.7221269296740993
4,12606,axis,abs,0.954460742009969,0.8791136329921376,0.9531425840159521,3.7735849056603774
4,12333,dies,abs,0.9439310734153271,0.8469700341195667,0.9354687436152659,3.615780445969125
4,2364,warm,abs,0.9736159182769782,0.8880403500964249,0.9689177041492281,3.5969125214408235
4,3153,doug,abs,0.9356149716223988,0.9113558819166295,0.9208322826746141,3.6758147512864494
4,13079,bath,abs,0.9653625318708411,0.8907209612817089,0.9675734654771869,3.632933104631218
4,1811,cool,abs,0.9670270278486293,0.8999354695149089,0.9573320328789023,3.5780445969125214
4,8900,hugo,abs,0.9632871617646417,0.9356475300400534,0.9625226888481989,3.8421955403087478
4,4869,epic,abs,0.9547453998192834,0.9084423676012461,0.9521297837602057,3.8662092624356776
4,13297,jung,abs,0.9803660015219003,0.9206289867972111,0.9784032192871356,3.7684391080617496
4,21277,tube,abs,0.9567545429193769,0.8876917371309895,0.9531673434284735,3.6878216123499143
4,13615,grid,abs,0.9706005030176014,0.8871932947633882,0.9682889647936535,3.7169811320754715
4,11714,euro,abs,0.9691069811255764,0.897277851950749,0.9686694547252145,3.7873070325900513
4,6455,joel,abs,0.9320330958060747,0.8748472036789794,0.9190700864348198,3.567753001715266
4,4074,rosa,abs,0.9639179548561059,0.8793962320130545,0.962227251729674,3.607204116638079
4,4943,gear,abs,0.9717555030121183,0.871357365376057,0.9715277887114921,3.615780445969125
4,13973,tape,abs,0.9530869814067601,0.8490565198041834,0.9496176046123499,3.4957118353344767
4,9783,isle,abs,0.9597847349141122,0.8742330514760421,0.9587449989262437,3.660377358490566
4,10868,weak,abs,0.9482458865261995,0.8941381100726895,0.948001998596741,3.6243567753001713
4,9185,reid,abs,0.9454560224740811,0.8560910844088413,0.9396146809102917,3.607204116638079
4,6521,lucy,abs,0.9374787117366356,0.9292241507194778,0.9287363922332762,3.795883361921098
4,23864,bays,abs,0.974646448311028,0.8850178015131286,0.9734370127048027,3.600343053173242
4,2094,nasa,abs,0.9743539224701248,0.8900660139445187,0.9757916379907376,3.6363636363636362
4,14077,beta,abs,0.9684561784392836,0.8894385106067351,0.9667817567897083,3.713550600343053
4,8888,hood,abs,0.9616451461874767,0.903970479157395,0.9576809818319039,3.579759862778731
4,6989,shut,abs,0.9534709511446418,0.9126502002670228,0.9544775689670669,3.7495711835334475
4,17432,dome,abs,0.9608646649327724,0.8658262869010531,0.9627631817778731,3.523156089193825
4,4394,vast,abs,0.9269852738352337,0.8817445482866044,0.9309649617490565,3.595197255574614
4,13596,beam,abs,0.9655604820395328,0.8894058744993325,0.9618474316329331,3.6518010291595195
4,4966,gods,abs,0.9510142620894704,0.8923549918409732,0.9484340629689537,3.615780445969125
4,6257,fill,abs,0.9639346074276325,0.904910992434357,0.9655022488806176,3.608919382504288
4,7697,hear,abs,0.9358225019918692,0.8692367601246106,0.9185956620941681,3.612349914236707
4,1609,vary,abs,0.9362879648069158,0.8871829105473966,0.9322416590238423,3.6192109777015435
4,2384,worn,abs,0.9543782825658567,0.876484942886812,0.9507817742670669,3.5814751286449398
4,26241,aria,abs,0.9723493278710592,0.8609434801958167,0.9721333606262437,3.737564322469983
4,21825,soap,abs,0.9706169033959501,0.8822696929238986,0.9710552411265866,3.5488850771869638
4,24709,jail,abs,0.9546118176825544,0.8762253374870197,0.9582386705056604,3.5728987993138936
4,19958,lynn,abs,0.9455208808922118,0.9209894674380655,0.937148807331904,3.7444253859348198
4,20168,lock,abs,0.9802997728357633,0.912468476487168,0.9803490193578045,3.6226415094339623
4,2309,tend,abs,0.9327532145994082,0.8630744696632547,0.9292573508608921,3.5728987993138936
4,9710,flew,abs,0.9745221759993147,0.9027985462097612,0.97653888140223,3.7495711835334475
4,20166,load,abs,0.9571620291585358,0.8731760866340305,0.9539127680397942,3.5197255574614066
4,12685,diet,abs,0.9602294130324923,0.8558893339267171,0.9526580868468268,3.62778730703259
4,17756,raja,abs,0.970788941235919,0.8942367601246106,0.9693789461483704,3.660377358490566
4,14407,wire,abs,0.9485148476436448,0.8497730307076102,0.9460740529771869,3.543739279588336
4,5446,seem,abs,0.9082668456075389,0.879747070167631,0.8949411257291594,3.639794168096055
4,33019,sara,abs,0.9437254596698131,0.8635373090045988,0.9339950182782163,3.523156089193825
4,32551,lyon,abs,0.9735433012533333,0.9111793502447707,0.9742067425571185,3.763293310463122
4,8241,viii,abs,0.9714612868060125,0.931598427533007,0.9712445896953688,3.7855917667238423
4,7290,aids,abs,0.961869833416293,0.8583444592790387,0.9624007598773584,3.6552315608919383
4,15031,pack,abs,0.9537722963750778,0.9020761014686248,0.942162969889537,3.608919382504288
5,4501,album,abs,0.988740741152056,0.9334460762498147,0.9891337098481829,4.802153432032301
5,1102,party,abs,0.9893589910488473,0.8742916481234237,0.989197540460027,4.488559892328398
5,1650,women,abs,0.9872243350587537,0.8644948820649755,0.9857377727440106,4.491251682368775
5,8538,award,abs,0.9784216974684424,0.8881397418780597,0.978808308431763,4.56393001345895
5,3328,games,abs,0.9852209246794391,0.8472214804925084,0.985761258310498,4.292059219380889
5,4062,river,abs,0.991796072307539,0.8605384957721406,0.9901396155121129,4.456258411843876
5,9219,round,abs,0.9873046332215888,0.8739593532116898,0.9880076127500672,4.520861372812921
5,1635,white,abs,0.9755087618270405,0.8692004153686397,0.9748737129145356,4.507402422611037
5,172,black,abs,0.9804239363309034,0.912070909360629,0.979770188837416,4.6258411843876175
5,3514,james,abs,0.9672418538418379,0.8511303960836671,0.9657933744956931,4.317631224764469
5,3045,court,abs,0.9826858849023364,0.8856712653908916,0.9831467500402423,4.535666218034994
5,2368,water,abs,0.9837845254130217,0.8476472333481678,0.9833979085598923,4.4185733512786
5,1155,power,abs,0.9733833732282866,0.870535528853286,0.9744935446356662,4.495289367429341
5,380,david,abs,0.9388234029078505,0.8880759531226821,0.9292860729905789,4.577388963660835
5,5414,royal,abs,0.9760960379871652,0.896663699747812,0.9787890211592192,4.639300134589502
5,1667,young,abs,0.9465638329406542,0.9059190031152647,0.944469012294751,4.68371467025572
5,1925,field,abs,0.9712036534053272,0.8855867082035307,0.972202834834724,4.586810228802153
5,1657,works,abs,0.9556339727806541,0.8870553330366414,0.9555190852884253,4.4441453566621805
5,1583,union,abs,0.9855214262616512,0.8969707758492805,0.9852209203402422,4.728129205921938
